customerID,Segment,BusinessName,tenure,MonthlyCharges,PredictedChurnProbability
5360-XGYAZ,1,"Established, High-Spend, Low-Risk",72,65.65,0.010548632486665134
9692-TUSXH,2,"New, High-Spend, High-Risk",18,96.05,0.539469656749089
7912-SYRQT,2,"New, High-Spend, High-Risk",7,75.1,0.6695643427311162
3557-HTYWR,1,"Established, High-Spend, Low-Risk",47,74.05,0.021926015084331035
4816-JBHOV,4,"New, Low-Spend, High-Risk",2,44.7,0.4648896005673701
8920-NAVAY,1,"Established, High-Spend, Low-Risk",62,110.75,0.20646675180681276
1699-TLDLZ,4,"New, Low-Spend, High-Risk",16,19.7,0.025616876543673343
5600-PDUJF,4,"New, Low-Spend, High-Risk",6,49.5,0.2892795797195867
8292-TYSPY,4,"New, Low-Spend, High-Risk",19,55.0,0.18746650366918222
0567-XRHCU,3,"Established, Low-Spend, Low-Risk",69,43.95,0.011758145265025654
1867-BDVFH,2,"New, High-Spend, High-Risk",11,74.35,0.589313403612676
2067-QYTCF,1,"Established, High-Spend, Low-Risk",64,111.15,0.2900551794932472
2359-QWQUL,1,"Established, High-Spend, Low-Risk",39,104.7,0.17167028406061816
9103-TCIHJ,4,"New, Low-Spend, High-Risk",15,55.7,0.2670791883578655
7407-SUJIZ,4,"New, Low-Spend, High-Risk",25,20.6,0.08400481202797791
9150-KPBJQ,4,"New, Low-Spend, High-Risk",6,19.65,0.04987876690344301
0052-DCKON,1,"Established, High-Spend, Low-Risk",66,115.8,0.1192041319807813
3654-ARMGP,1,"Established, High-Spend, Low-Risk",61,88.65,0.029575362708664198
9699-UBQFS,1,"Established, High-Spend, Low-Risk",43,94.5,0.3821561699415437
9367-TCUYN,4,"New, Low-Spend, High-Risk",12,20.1,0.1415179860142522
1261-FWTTE,4,"New, Low-Spend, High-Risk",23,34.65,0.45168983982484506
3528-HFRIQ,3,"Established, Low-Spend, Low-Risk",71,52.3,0.13416064603008693
0708-SJDIS,4,"New, Low-Spend, High-Risk",34,65.0,0.20669835814341161
4140-WJAWW,4,"New, Low-Spend, High-Risk",5,19.85,0.18694905970746792
2073-QBVBI,3,"Established, Low-Spend, Low-Risk",41,35.45,0.058910254510446215
6928-ONTRW,3,"Established, Low-Spend, Low-Risk",72,19.7,0.0019538782244673454
3320-VEOYC,2,"New, High-Spend, High-Risk",14,95.6,0.7778206206989985
5231-FIQPA,3,"Established, Low-Spend, Low-Risk",41,19.85,0.010257804633551783
6617-WLBQC,1,"Established, High-Spend, Low-Risk",23,81.85,0.2112736913104073
2599-CIPQE,1,"Established, High-Spend, Low-Risk",71,109.3,0.029364135019177427
6653-CBBOM,2,"New, High-Spend, High-Risk",1,70.3,0.6444328987001684
8774-GSBUN,3,"Established, Low-Spend, Low-Risk",72,25.4,0.003728292119703718
7326-RIGQZ,2,"New, High-Spend, High-Risk",6,69.8,0.5500011471829095
1401-FTHFQ,4,"New, Low-Spend, High-Risk",23,20.0,0.03626030269819552
3247-ZVOUO,2,"New, High-Spend, High-Risk",10,85.55,0.7517264763679657
0254-FNMCI,1,"Established, High-Spend, Low-Risk",72,109.9,0.033022223458211666
1848-LBZHY,4,"New, Low-Spend, High-Risk",7,50.3,0.26946738053461805
6101-IMRMM,2,"New, High-Spend, High-Risk",6,94.5,0.6713402618633629
8118-TJAFG,2,"New, High-Spend, High-Risk",9,101.5,0.5246454635131005
5429-LWCMV,2,"New, High-Spend, High-Risk",12,89.15,0.6615189584788846
7298-IZWLY,4,"New, Low-Spend, High-Risk",1,19.4,0.21760411922346767
9758-MFWGD,3,"Established, Low-Spend, Low-Risk",48,29.9,0.05943046586100926
3955-JBZZM,2,"New, High-Spend, High-Risk",20,78.8,0.5716635179070098
1268-ASBGA,2,"New, High-Spend, High-Risk",16,85.35,0.712863028951649
8943-URTMR,2,"New, High-Spend, High-Risk",2,79.65,0.7019646170818805
4815-TUMEQ,4,"New, Low-Spend, High-Risk",10,19.3,0.07922446136454778
4713-LZDRV,2,"New, High-Spend, High-Risk",2,79.6,0.7392542479390495
9909-IDLEK,2,"New, High-Spend, High-Risk",20,96.8,0.44392330664685087
4092-OFQZS,4,"New, Low-Spend, High-Risk",20,20.65,0.05248097631918127
1561-BWHIN,4,"New, Low-Spend, High-Risk",19,19.8,0.043255199383560775
4325-NFSKC,2,"New, High-Spend, High-Risk",19,90.6,0.5843090611114794
9927-DSWDF,2,"New, High-Spend, High-Risk",22,104.6,0.3825387600306404
9500-LTVBP,1,"Established, High-Spend, Low-Risk",35,80.05,0.3464512999216119
7252-NTGSS,4,"New, Low-Spend, High-Risk",1,45.15,0.4231108439089858
8149-AIQCG,2,"New, High-Spend, High-Risk",39,73.15,0.40030116523109266
1360-JYXKQ,1,"Established, High-Spend, Low-Risk",54,99.1,0.20134290618453032
2955-PSXOE,4,"New, Low-Spend, High-Risk",1,20.2,0.21545593238752747
7762-URZQH,1,"Established, High-Spend, Low-Risk",66,106.05,0.0914729222589917
0899-WZRSD,1,"Established, High-Spend, Low-Risk",56,105.35,0.2725931224063407
3255-GRXMG,4,"New, Low-Spend, High-Risk",18,45.65,0.21956640593891824
4828-FAZPK,2,"New, High-Spend, High-Risk",16,79.95,0.5016854245767552
6094-ZIVKX,3,"Established, Low-Spend, Low-Risk",68,54.45,0.01479955488403933
6925-BAYGL,3,"Established, Low-Spend, Low-Risk",53,25.1,0.010422961611219224
3262-EIDHV,1,"Established, High-Spend, Low-Risk",72,84.7,0.01229742246034479
7354-OIJLX,2,"New, High-Spend, High-Risk",9,75.85,0.6547478235031762
1376-HHBDV,4,"New, Low-Spend, High-Risk",30,48.8,0.1290705655532983
6907-NZZIJ,2,"New, High-Spend, High-Risk",36,99.15,0.5713626044957038
6133-OZILE,4,"New, Low-Spend, High-Risk",18,35.2,0.28322492406523364
4135-FRWKJ,1,"Established, High-Spend, Low-Risk",55,76.25,0.03478992753106735
2911-UREFD,3,"Established, Low-Spend, Low-Risk",39,55.9,0.24130037762039327
3744-ZRRDZ,2,"New, High-Spend, High-Risk",21,82.35,0.518935659340825
5673-TIYIB,4,"New, Low-Spend, High-Risk",2,40.4,0.40105000640946253
6551-ZCOTS,3,"Established, Low-Spend, Low-Risk",33,24.9,0.04871632259128906
7191-ADRGF,3,"Established, Low-Spend, Low-Risk",44,54.3,0.07943964364919666
5018-LXQQG,4,"New, Low-Spend, High-Risk",30,66.3,0.09636978196074408
6892-BOGQE,3,"Established, Low-Spend, Low-Risk",71,20.9,0.002654029983428034
1602-IJQQE,2,"New, High-Spend, High-Risk",4,75.35,0.6916675206580051
4628-WQCQQ,1,"Established, High-Spend, Low-Risk",35,85.15,0.22070544085341312
1746-TGTWV,2,"New, High-Spend, High-Risk",1,75.35,0.6392083511342175
5995-SNNEW,2,"New, High-Spend, High-Risk",23,104.45,0.6907118229903352
8050-WYBND,4,"New, Low-Spend, High-Risk",22,49.45,0.25560844606355193
2821-WARNZ,3,"Established, Low-Spend, Low-Risk",49,19.45,0.010782169530845036
4879-GZLFH,1,"Established, High-Spend, Low-Risk",42,92.15,0.41410980741887077
1644-IRKSF,1,"Established, High-Spend, Low-Risk",33,93.8,0.30264197657244923
8314-HTWVE,4,"New, Low-Spend, High-Risk",7,19.85,0.038415033407290244
9402-ROUMJ,1,"Established, High-Spend, Low-Risk",67,100.25,0.0641513003889617
2507-QZPQS,2,"New, High-Spend, High-Risk",15,95.7,0.54331138783793
7159-NOKYQ,1,"Established, High-Spend, Low-Risk",67,93.15,0.08204597138787517
5707-ZMDJP,1,"Established, High-Spend, Low-Risk",53,69.7,0.01026497396323195
8779-YIQQA,4,"New, Low-Spend, High-Risk",21,19.8,0.03930945531835689
7136-IHZJA,1,"Established, High-Spend, Low-Risk",40,71.35,0.06170384971704629
8966-OIQHG,4,"New, Low-Spend, High-Risk",22,20.75,0.03731383030362167
7074-STDCN,3,"Established, Low-Spend, Low-Risk",39,40.6,0.18719070349352393
3705-PSNGL,3,"Established, Low-Spend, Low-Risk",45,20.4,0.016814192694336108
8739-QOTTN,4,"New, Low-Spend, High-Risk",2,20.35,0.21177120235174965
1399-OUPJN,3,"Established, Low-Spend, Low-Risk",57,19.75,0.004059951233772559
0277-BKSQP,4,"New, Low-Spend, High-Risk",8,54.4,0.3798068507364323
6502-HCJTI,2,"New, High-Spend, High-Risk",7,94.7,0.6424775833907866
2606-RMDHZ,4,"New, Low-Spend, High-Risk",6,30.5,0.4742673293752086
5774-XZTQC,4,"New, Low-Spend, High-Risk",7,20.45,0.14225118409039791
2676-SSLTO,1,"Established, High-Spend, Low-Risk",49,66.15,0.034878234779275395
6266-QHOJZ,1,"Established, High-Spend, Low-Risk",65,89.85,0.05165095384723583
7269-JISCY,3,"Established, Low-Spend, Low-Risk",55,45.05,0.036413265912085234
0363-SVHYR,1,"Established, High-Spend, Low-Risk",71,86.85,0.012427804433398802
8547-NSBBO,1,"Established, High-Spend, Low-Risk",35,96.75,0.22455818217629808
8258-GSTJK,2,"New, High-Spend, High-Risk",3,77.0,0.7335790603540744
6861-OKBCE,4,"New, Low-Spend, High-Risk",11,20.1,0.11874775981168488
9940-RHLFB,2,"New, High-Spend, High-Risk",1,75.3,0.6309193983144928
6591-QGOYB,2,"New, High-Spend, High-Risk",17,106.65,0.3982108364513418
9070-BCKQP,1,"Established, High-Spend, Low-Risk",72,110.15,0.0564122227051715
6421-SZVEM,1,"Established, High-Spend, Low-Risk",28,82.85,0.19194413025320223
1328-EUZHC,4,"New, Low-Spend, High-Risk",18,20.1,0.029896737069243076
2995-UPRYS,1,"Established, High-Spend, Low-Risk",40,99.2,0.25345692800985753
8878-RYUKI,3,"Established, Low-Spend, Low-Risk",52,59.45,0.11643098292869503
9633-DENPU,3,"Established, Low-Spend, Low-Risk",47,58.6,0.1300078533385461
7811-JIVPF,4,"New, Low-Spend, High-Risk",23,49.7,0.22227800030165293
7113-HIPFI,1,"Established, High-Spend, Low-Risk",66,65.85,0.004032667156569578
8541-QVFKM,2,"New, High-Spend, High-Risk",8,73.5,0.6678030650277931
6686-YPGHK,1,"Established, High-Spend, Low-Risk",47,85.5,0.2912358914966816
1383-EZRWL,4,"New, Low-Spend, High-Risk",7,20.05,0.1733542430770857
9258-CNWAC,1,"Established, High-Spend, Low-Risk",71,113.65,0.042789191672038526
5371-VYLSX,1,"Established, High-Spend, Low-Risk",50,83.4,0.24302473173694902
6374-AFWOX,3,"Established, Low-Spend, Low-Risk",46,65.65,0.011336970181229249
4759-TRPLW,2,"New, High-Spend, High-Risk",1,70.4,0.6464082980612547
5317-FLPJF,3,"Established, Low-Spend, Low-Risk",66,61.35,0.01870176591396845
7621-VPNET,1,"Established, High-Spend, Low-Risk",42,85.9,0.3005497353227845
6034-YMTOB,2,"New, High-Spend, High-Risk",5,75.65,0.5107780032552611
8563-IIOXK,4,"New, Low-Spend, High-Risk",7,49.75,0.12017522216669754
4903-CNOZC,1,"Established, High-Spend, Low-Risk",29,70.9,0.15058337043913503
4353-HYOJD,4,"New, Low-Spend, High-Risk",27,49.85,0.14897363170874048
8020-BWHYL,2,"New, High-Spend, High-Risk",15,75.3,0.533638781199881
7267-FRMJW,4,"New, Low-Spend, High-Risk",25,20.1,0.016956059165512936
2982-VPSGI,2,"New, High-Spend, High-Risk",11,94.0,0.7707977024997097
4188-FRABG,1,"Established, High-Spend, Low-Risk",57,103.05,0.19109729614645585
8199-ZLLSA,1,"Established, High-Spend, Low-Risk",67,118.35,0.10460417343289626
4128-ETESU,2,"New, High-Spend, High-Risk",47,99.7,0.5738050628337413
0620-DLSLK,2,"New, High-Spend, High-Risk",13,81.9,0.6110540786993314
4625-EWPTF,4,"New, Low-Spend, High-Risk",8,30.45,0.3777097511178036
5980-NOPLP,2,"New, High-Spend, High-Risk",44,96.1,0.5528898973733272
3850-OKINF,1,"Established, High-Spend, Low-Risk",71,66.2,0.0235762930093771
6892-XPFPU,2,"New, High-Spend, High-Risk",24,104.25,0.6919332020839447
8010-EZLOU,2,"New, High-Spend, High-Risk",15,80.2,0.6153735229487032
1156-ZFYDO,4,"New, Low-Spend, High-Risk",1,19.75,0.216662389850792
3295-YVUSR,2,"New, High-Spend, High-Risk",2,72.6,0.7532762695890868
8016-NCFVO,1,"Established, High-Spend, Low-Risk",55,116.5,0.2960297425995214
4119-ZYPZY,1,"Established, High-Spend, Low-Risk",71,106.8,0.09009084503373962
5549-ZGHFB,3,"Established, Low-Spend, Low-Risk",50,24.95,0.00787715621392301
7577-SWIFR,2,"New, High-Spend, High-Risk",1,89.25,0.7646539970175753
0303-WMMRN,4,"New, Low-Spend, High-Risk",5,19.25,0.1892640255913112
6408-OTUBZ,1,"Established, High-Spend, Low-Risk",66,104.55,0.07363991062121104
5204-HMGYF,1,"Established, High-Spend, Low-Risk",49,87.2,0.03223937786315211
1078-TDCRN,4,"New, Low-Spend, High-Risk",3,30.75,0.5562151466161581
3727-OVPRY,3,"Established, Low-Spend, Low-Risk",66,25.7,0.007514709355169861
3797-FKOGQ,2,"New, High-Spend, High-Risk",11,86.2,0.6423890230664097
7622-NXQZR,4,"New, Low-Spend, High-Risk",28,30.1,0.21104642803692827
6196-HBOBZ,1,"Established, High-Spend, Low-Risk",65,99.35,0.05757174350978246
3970-XGJDU,3,"Established, Low-Spend, Low-Risk",62,19.2,0.003863120671374233
7017-VFULY,4,"New, Low-Spend, High-Risk",2,20.1,0.21248768882527025
5562-YJQGT,4,"New, Low-Spend, High-Risk",2,20.35,0.20717119668108905
8807-OPMBM,3,"Established, Low-Spend, Low-Risk",55,25.65,0.006164318618004581
5439-WIKXB,2,"New, High-Spend, High-Risk",41,94.55,0.4997183313726505
9874-QLCLH,2,"New, High-Spend, High-Risk",17,104.2,0.5652920970311154
8294-UIMBA,1,"Established, High-Spend, Low-Risk",30,94.4,0.2838061172747017
8109-YUOHE,4,"New, Low-Spend, High-Risk",17,56.1,0.08823276985317137
5840-NVDCG,4,"New, Low-Spend, High-Risk",16,68.25,0.0369429564342945
8092-NLTGF,3,"Established, Low-Spend, Low-Risk",72,24.75,0.003654496505309831
5928-QLDHB,2,"New, High-Spend, High-Risk",9,76.25,0.651375184961201
9840-EFJQB,2,"New, High-Spend, High-Risk",1,74.35,0.6073802087019126
0696-UKTOX,4,"New, Low-Spend, High-Risk",23,54.15,0.12295485107477731
4801-KFYKL,4,"New, Low-Spend, High-Risk",8,19.45,0.13640374938727357
3472-OAOOR,4,"New, Low-Spend, High-Risk",19,34.95,0.20349603326986676
6135-OZQVA,4,"New, Low-Spend, High-Risk",7,53.65,0.33666423449604926
8062-YBDOE,2,"New, High-Spend, High-Risk",1,69.65,0.6915164565526143
2252-JHJGE,1,"Established, High-Spend, Low-Risk",61,104.0,0.18354681807166157
4188-PCPIG,1,"Established, High-Spend, Low-Risk",57,70.35,0.01148009756706217
6000-APYLU,2,"New, High-Spend, High-Risk",9,80.8,0.6451709243559277
7105-BENQF,4,"New, Low-Spend, High-Risk",15,64.85,0.11083725134208292
7721-DVEKZ,4,"New, Low-Spend, High-Risk",1,19.65,0.21693115420267958
3566-VVORZ,4,"New, Low-Spend, High-Risk",12,45.9,0.32018356353498456
9507-HSMMZ,3,"Established, Low-Spend, Low-Risk",54,20.0,0.0057909170790492225
2480-SQIOB,4,"New, Low-Spend, High-Risk",4,44.8,0.3442537342696928
0947-IDHRQ,2,"New, High-Spend, High-Risk",7,80.3,0.6622702758037292
7813-TKCVO,4,"New, Low-Spend, High-Risk",20,20.35,0.05195717437422458
0128-MKWSG,4,"New, Low-Spend, High-Risk",26,45.8,0.16445799209740358
3672-YITQD,2,"New, High-Spend, High-Risk",36,84.1,0.5696311314100042
4350-ZTLPI,1,"Established, High-Spend, Low-Risk",53,108.95,0.21028677239437257
9048-JVYVF,2,"New, High-Spend, High-Risk",3,69.35,0.445654945518216
0361-HJRDX,1,"Established, High-Spend, Low-Risk",68,64.35,0.015829680246659192
5727-MYATE,1,"Established, High-Spend, Low-Risk",72,90.8,0.011422456776157719
3823-KYNQY,4,"New, Low-Spend, High-Risk",12,24.95,0.09749976370702519
8988-ECPJR,2,"New, High-Spend, High-Risk",34,79.6,0.40236907315753334
7570-WELNY,1,"Established, High-Spend, Low-Risk",68,84.7,0.03478676154261844
3021-VLNRJ,1,"Established, High-Spend, Low-Risk",50,70.8,0.023333407864547077
3776-EKTKM,2,"New, High-Spend, High-Risk",1,36.45,0.6766254659645636
2080-CAZNM,2,"New, High-Spend, High-Risk",41,104.4,0.5680263590666492
1028-FFNJK,2,"New, High-Spend, High-Risk",30,101.5,0.5970277129829132
6907-FLBER,4,"New, Low-Spend, High-Risk",1,54.3,0.46253608251779793
3001-UNBTL,2,"New, High-Spend, High-Risk",29,103.95,0.6264901426945295
5982-PSMKW,1,"Established, High-Spend, Low-Risk",23,91.1,0.05236325082243411
3507-GASNP,3,"Established, Low-Spend, Low-Risk",60,19.95,0.003365614670990964
7096-ZNBZI,3,"Established, Low-Spend, Low-Risk",72,26.45,0.0037205862161781914
1902-XBTFB,2,"New, High-Spend, High-Risk",22,89.4,0.44252933686713736
1676-MQAOA,1,"Established, High-Spend, Low-Risk",72,75.1,0.00651811246475007
0786-IVLAW,1,"Established, High-Spend, Low-Risk",66,108.1,0.24182048845075593
7566-DSRLQ,1,"Established, High-Spend, Low-Risk",72,110.15,0.07641376976370932
0643-OKLRP,1,"Established, High-Spend, Low-Risk",47,80.35,0.29390942855410823
7245-JMTTQ,1,"Established, High-Spend, Low-Risk",51,111.5,0.21540147600338916
6050-IJRHS,1,"Established, High-Spend, Low-Risk",70,106.5,0.15412716344600508
6202-JVYEU,4,"New, Low-Spend, High-Risk",9,19.9,0.082697716857257
8591-TKMZH,1,"Established, High-Spend, Low-Risk",59,111.1,0.0565488229580968
0734-OXWBT,2,"New, High-Spend, High-Risk",3,70.7,0.3812598794982123
4282-ACRXS,3,"Established, Low-Spend, Low-Risk",38,24.85,0.23936968975613288
0365-TRTPY,1,"Established, High-Spend, Low-Risk",37,91.2,0.2824997349160339
7349-ALMUX,3,"Established, Low-Spend, Low-Risk",37,65.6,0.014838852147613523
9381-NDKME,4,"New, Low-Spend, High-Risk",24,40.65,0.433222081743124
6502-KUGLL,4,"New, Low-Spend, High-Risk",14,59.45,0.11041118319034868
1841-YSJGV,1,"Established, High-Spend, Low-Risk",72,109.95,0.05095100364531585
2794-XIMMO,3,"Established, Low-Spend, Low-Risk",53,60.45,0.07641672978277388
8382-SHQEH,2,"New, High-Spend, High-Risk",8,84.9,0.7307605841377173
3511-BFTJW,3,"Established, Low-Spend, Low-Risk",72,38.5,0.006369407709370823
7668-XCFYV,2,"New, High-Spend, High-Risk",17,92.55,0.7754374299340795
2983-ZANRP,2,"New, High-Spend, High-Risk",2,73.55,0.5469919992308417
7845-URHJN,4,"New, Low-Spend, High-Risk",8,20.15,0.16943884527444933
3034-ZBEQN,3,"Established, Low-Spend, Low-Risk",48,34.7,0.06223553256781583
5018-HEKFO,4,"New, Low-Spend, High-Risk",10,24.5,0.20201909509681845
2923-ARZLG,4,"New, Low-Spend, High-Risk",0,19.7,0.1287970289633799
3976-NLDEZ,4,"New, Low-Spend, High-Risk",1,20.6,0.21611304637942605
2282-YGNOR,4,"New, Low-Spend, High-Risk",29,58.0,0.045947248781389935
5336-UFNZP,1,"Established, High-Spend, Low-Risk",65,107.45,0.20623967512101796
6854-EXGSF,4,"New, Low-Spend, High-Risk",8,65.5,0.27759249990307516
1241-EZFMJ,3,"Established, Low-Spend, Low-Risk",61,25.45,0.006128853925079179
9233-PSYHO,1,"Established, High-Spend, Low-Risk",45,100.15,0.3888427667417408
5376-PCKNB,1,"Established, High-Spend, Low-Risk",72,104.45,0.1483933606089584
8044-BGWPI,4,"New, Low-Spend, High-Risk",12,21.15,0.11742082121003491
4060-LDNLU,2,"New, High-Spend, High-Risk",7,96.2,0.780719328035049
3589-PPVKW,4,"New, Low-Spend, High-Risk",9,44.4,0.34816074014231385
8327-LZKAS,1,"Established, High-Spend, Low-Risk",43,107.55,0.3182877994295344
5887-IKKYO,1,"Established, High-Spend, Low-Risk",58,94.35,0.06647127472663615
1075-BGWOH,2,"New, High-Spend, High-Risk",16,98.75,0.7712499865257436
1755-RMCXH,4,"New, Low-Spend, High-Risk",2,20.3,0.17433503393974814
0302-JOIVN,2,"New, High-Spend, High-Risk",8,101.15,0.6763447928214299
3858-XHYJO,1,"Established, High-Spend, Low-Risk",40,105.75,0.28932794494841513
4299-SIMNS,2,"New, High-Spend, High-Risk",9,81.15,0.5432825137843996
7025-IWFHT,1,"Established, High-Spend, Low-Risk",41,89.55,0.1566498601356203
6261-LHRTG,4,"New, Low-Spend, High-Risk",26,54.75,0.18096373272154054
7841-FCRQD,3,"Established, Low-Spend, Low-Risk",33,53.75,0.05544798406909452
2056-EVGZL,1,"Established, High-Spend, Low-Risk",68,105.75,0.0896587437876097
8777-MBMTS,1,"Established, High-Spend, Low-Risk",65,105.85,0.07327863703345974
7753-USQYQ,3,"Established, Low-Spend, Low-Risk",55,64.2,0.03474199268372141
5366-IJEQJ,2,"New, High-Spend, High-Risk",20,88.7,0.6375581106213998
7661-CPURM,2,"New, High-Spend, High-Risk",19,87.7,0.29075246694729157
6233-HXJMX,1,"Established, High-Spend, Low-Risk",45,89.3,0.44614114212227607
5902-WBLSE,3,"Established, Low-Spend, Low-Risk",70,20.15,0.0021598362167970734
1981-INRFU,2,"New, High-Spend, High-Risk",2,79.75,0.7021542864633854
4971-PUYQO,2,"New, High-Spend, High-Risk",27,94.55,0.6726431739633049
3239-TPHPZ,4,"New, Low-Spend, High-Risk",12,20.05,0.039221561622788795
5115-GZDEL,1,"Established, High-Spend, Low-Risk",72,67.2,0.010042557667897623
3338-CVVEH,2,"New, High-Spend, High-Risk",12,94.55,0.7608835892037364
8485-GJCDN,2,"New, High-Spend, High-Risk",5,69.05,0.658734982311077
2615-YVMYX,1,"Established, High-Spend, Low-Risk",71,107.5,0.2918991594528024
2851-STERV,1,"Established, High-Spend, Low-Risk",35,73.0,0.1245406866088654
4393-GEADV,1,"Established, High-Spend, Low-Risk",70,114.75,0.041736799402686105
8486-AYEQH,2,"New, High-Spend, High-Risk",31,76.05,0.459054351660415
1527-SXDPN,1,"Established, High-Spend, Low-Risk",52,96.25,0.07643398439403348
6029-WTIPC,2,"New, High-Spend, High-Risk",37,101.1,0.6341692091707625
8634-CILSZ,1,"Established, High-Spend, Low-Risk",69,104.7,0.14432334277255335
5419-JKZNQ,2,"New, High-Spend, High-Risk",30,77.9,0.5278663245066773
2495-KZNFB,2,"New, High-Spend, High-Risk",33,90.65,0.4248664687421349
1409-PHXTF,1,"Established, High-Spend, Low-Risk",54,110.45,0.14248743661480637
4560-WQAQW,1,"Established, High-Spend, Low-Risk",59,68.7,0.031507736834030305
9591-YVTEB,3,"Established, Low-Spend, Low-Risk",55,44.85,0.11098373982818727
9309-BZGNT,3,"Established, Low-Spend, Low-Risk",69,29.8,0.03609634546949033
4274-DRSQT,1,"Established, High-Spend, Low-Risk",66,88.9,0.14937943110064814
2027-DNKIV,3,"Established, Low-Spend, Low-Risk",37,58.75,0.02753361192798913
8075-GXIUB,4,"New, Low-Spend, High-Risk",9,19.85,0.10127898368072746
2885-HIJDH,1,"Established, High-Spend, Low-Risk",69,86.9,0.014836023661224084
5424-RLQLC,4,"New, Low-Spend, High-Risk",10,59.65,0.3752740777651647
6682-QJDGB,3,"Established, Low-Spend, Low-Risk",40,55.25,0.06151997027877044
6507-DTJZV,2,"New, High-Spend, High-Risk",13,66.4,0.3876464196871751
8780-IXSTS,2,"New, High-Spend, High-Risk",6,90.1,0.7026708628015074
7673-BQGKU,3,"Established, Low-Spend, Low-Risk",69,20.15,0.00223614453200512
6723-WSNTY,1,"Established, High-Spend, Low-Risk",66,108.1,0.18812009531150212
9530-EHPOH,4,"New, Low-Spend, High-Risk",11,53.75,0.398096143769722
2725-IWWBA,3,"Established, Low-Spend, Low-Risk",46,56.9,0.019587073329228964
0345-HKJVM,2,"New, High-Spend, High-Risk",6,89.3,0.7347517148055949
1061-PNTHC,1,"Established, High-Spend, Low-Risk",56,109.6,0.2260466782927404
0394-YONDK,3,"Established, Low-Spend, Low-Risk",70,25.15,0.0032166817328417017
6574-MCOEH,1,"Established, High-Spend, Low-Risk",33,79.15,0.12197999093620833
7399-QHBJS,1,"Established, High-Spend, Low-Risk",72,66.75,0.004832241673960031
3049-SOLAY,2,"New, High-Spend, High-Risk",3,95.2,0.8069242222513814
0997-YTLNY,4,"New, Low-Spend, High-Risk",19,48.8,0.15851404377377226
3317-HRTNN,2,"New, High-Spend, High-Risk",5,45.7,0.7007518917935269
9479-HYNYL,1,"Established, High-Spend, Low-Risk",71,80.7,0.015538367621425169
3235-ETOOB,2,"New, High-Spend, High-Risk",8,74.5,0.4828036113272354
9708-KFDBY,4,"New, Low-Spend, High-Risk",1,20.55,0.21624715182687188
8058-INTPH,2,"New, High-Spend, High-Risk",1,79.65,0.7092215603794485
3642-GKTCT,1,"Established, High-Spend, Low-Risk",61,115.1,0.12187973116364255
0774-RMNUW,3,"Established, Low-Spend, Low-Risk",71,59.7,0.010546154085116494
1334-PDUKM,1,"Established, High-Spend, Low-Risk",68,86.45,0.09538811694100233
0756-MPZRL,3,"Established, Low-Spend, Low-Risk",46,33.7,0.05388652712548114
2242-MFOTG,1,"Established, High-Spend, Low-Risk",33,80.1,0.19942523794181694
2927-CVULT,1,"Established, High-Spend, Low-Risk",53,104.05,0.04550382069471697
2144-BFDSO,1,"Established, High-Spend, Low-Risk",50,108.75,0.4153533141407022
8745-PVESG,3,"Established, Low-Spend, Low-Risk",57,41.1,0.02208543523852006
7647-GYYKX,3,"Established, Low-Spend, Low-Risk",54,20.35,0.004501021652178897
5647-FXOTP,1,"Established, High-Spend, Low-Risk",60,105.9,0.45002352582399335
5569-OUICF,2,"New, High-Spend, High-Risk",28,101.3,0.6141073307281739
8821-XNHVZ,2,"New, High-Spend, High-Risk",1,80.05,0.6592635367755137
2082-OJVTK,2,"New, High-Spend, High-Risk",29,89.2,0.5150195752534755
9700-ISPUP,4,"New, Low-Spend, High-Risk",10,65.5,0.23255327999251613
9839-ETQOE,3,"Established, Low-Spend, Low-Risk",43,40.45,0.08372080371001224
6078-VESFR,2,"New, High-Spend, High-Risk",13,70.45,0.5940731161243256
9027-TMATR,1,"Established, High-Spend, Low-Risk",43,78.8,0.029817024101167405
5940-NFXKV,2,"New, High-Spend, High-Risk",19,83.65,0.5916985051713742
1941-HOSAM,2,"New, High-Spend, High-Risk",1,90.1,0.7190292356310501
9110-HSGTV,1,"Established, High-Spend, Low-Risk",69,82.45,0.011727956624296348
0704-VCUMB,3,"Established, Low-Spend, Low-Risk",61,20.25,0.0042380063005205216
6171-ZTVYB,1,"Established, High-Spend, Low-Risk",43,66.25,0.07199129297393857
8053-WWDRO,4,"New, Low-Spend, High-Risk",6,19.5,0.18537604479552416
9564-KCLHR,4,"New, Low-Spend, High-Risk",1,51.25,0.3251524561117762
1935-IMVBB,1,"Established, High-Spend, Low-Risk",56,89.7,0.3672675603220019
2535-PBCGC,1,"Established, High-Spend, Low-Risk",70,64.55,0.014555549389413737
2082-CEFLT,4,"New, Low-Spend, High-Risk",1,45.6,0.4238656763613859
1470-PSXNM,1,"Established, High-Spend, Low-Risk",49,93.65,0.18742489918043848
1213-NGCUN,4,"New, Low-Spend, High-Risk",6,49.65,0.28472234253812967
2498-XLDZR,1,"Established, High-Spend, Low-Risk",32,73.6,0.020276365816279996
9866-OCCKE,1,"Established, High-Spend, Low-Risk",72,109.75,0.07061926320398222
5338-YHWYT,3,"Established, Low-Spend, Low-Risk",37,61.45,0.012084484042130056
7718-UPSKJ,1,"Established, High-Spend, Low-Risk",69,106.4,0.07128513208755574
